SketchID,UserID,File,ShapeID,StrokeID,ShapeName,ShapeTime,StrokeTime,IsConsecutive,AveragePressure,Width,Height,AvgCurvature,MaxCurvature,MinCurvature,NumPoints,MinDist
ed0974e7-5179-4ddd-b21d-9b3ef9f9e650,4,COPY1,f08455c8-fc03-4b16-aedb-5443a962b12e,3f7d0db5-227f-4d5b-a787-4be7faf8e135,Wire,353,353,TRUE,152,1155,37,0.11159336,4.415700499,0.000457035,48,21.84032967
ed0974e7-5179-4ddd-b21d-9b3ef9f9e650,4,COPY1,39a8cd66-490d-41cd-ab43-9a461c546959,37a5c43b-6fa5-47b3-aa37-bd86b9d59fb1,Label,452,248,TRUE,163,494,1021,0.240404154,1.054913709,0.002683228,34,487.811439
ed0974e7-5179-4ddd-b21d-9b3ef9f9e650,4,COPY1,39a8cd66-490d-41cd-ab43-9a461c546959,496c4b3b-7bb7-4dd7-9d49-1ff65faf7e98,Label,452,98,TRUE,152,494,1021,0.005874003,0.011553292,0.00030085,14,487.811439
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,82997ee2-e1cf-4232-8796-367332efb073,7efeccf8-39f8-46e2-abc1-5142a9651dc0,Label,3251,376,TRUE,182,1358,847,0.238081346,1.142932513,0.004604999,51,33.24154028
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,82997ee2-e1cf-4232-8796-367332efb073,40fae402-f36e-4eb0-a840-3f746b42c2c3,Label,3251,98,TRUE,130,1358,847,0.045559957,0.107394014,0.022282842,14,33.24154028
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,82997ee2-e1cf-4232-8796-367332efb073,7021e028-3327-45ab-822f-b605cec8b35a,Label,3251,211,TRUE,160,1358,847,0.012996031,0.906333699,0.000581508,29,33.24154028
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,82997ee2-e1cf-4232-8796-367332efb073,5158d97d-88d0-4004-88f7-c72f4b8ffc14,Label,3251,579,TRUE,179,1358,847,0.571685065,3.103391024,8.24E-06,78,33.24154028
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,82997ee2-e1cf-4232-8796-367332efb073,625af294-3e46-40a6-b4b5-485aee7b5e89,Label,3251,346,TRUE,160,1358,847,0.203450562,2.476473408,0.000117751,47,33.24154028
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,82997ee2-e1cf-4232-8796-367332efb073,55d2273c-998e-4c02-90f9-6c5640ac34a9,Label,3251,180,TRUE,157,1358,847,0.023912106,3.185552776,0.000476574,25,33.24154028
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,bd576b14-5f78-4064-bfbb-7ab52a9ceb3f,0b86c64a-6cca-441d-b346-618928e0e97c,Label,3461,774,TRUE,188,1494,897,0.230317735,2.424663913,0.000195618,104,28.16025568
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,bd576b14-5f78-4064-bfbb-7ab52a9ceb3f,b6456f19-5328-4a32-8720-b0b6ede67a55,Label,3461,196,TRUE,165,1494,897,0.004894272,0.451969292,9.59E-05,27,28.16025568
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,bd576b14-5f78-4064-bfbb-7ab52a9ceb3f,a14fee72-4bd3-4e7b-85f5-630dd9408362,Label,3461,241,TRUE,148,1494,897,0.03669832,2.284116213,0.000166779,33,28.16025568
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,bd576b14-5f78-4064-bfbb-7ab52a9ceb3f,7023b5dd-b9f3-423d-b8fd-ee11aa09adb9,Label,3461,218,TRUE,154,1494,897,0.011503231,6.762127701,0.000991233,30,28.16025568
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,bd576b14-5f78-4064-bfbb-7ab52a9ceb3f,3d7003bd-2db7-4337-8181-f3329e7c1640,Label,3461,241,TRUE,150,1494,897,0.010455846,1.325958481,0.000172468,33,28.16025568
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,bd576b14-5f78-4064-bfbb-7ab52a9ceb3f,1930d805-b1dd-4fd8-b292-d62d8a955827,Label,3461,180,TRUE,163,1494,897,0.030362577,0.741650406,0.004545394,25,28.16025568
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,15ce1079-a2ab-4b6f-bb37-6d6402ac7e7d,c2621967-cc47-4c14-8160-b6183f99f892,Label,3988,316,TRUE,165,1719,900,0.197873399,1.706556761,0.003414331,43,41
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,15ce1079-a2ab-4b6f-bb37-6d6402ac7e7d,3ba7203d-d543-4077-b705-05b5af9c2c23,Label,3988,218,TRUE,147,1719,900,0.041632379,1.396866372,0.021669196,30,41
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,15ce1079-a2ab-4b6f-bb37-6d6402ac7e7d,77d59963-a258-481f-80f1-f24df8e64907,Label,3988,271,TRUE,152,1719,900,0.004775516,1.563622149,0.002052378,37,41
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,15ce1079-a2ab-4b6f-bb37-6d6402ac7e7d,0d459bda-f723-48fe-a19b-2d81162e7122,Label,3988,241,TRUE,160,1719,900,0.026724726,1.725937849,0.011541089,33,41
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,15ce1079-a2ab-4b6f-bb37-6d6402ac7e7d,7458c982-840a-4171-aaaa-f46730d8d4a5,Label,3988,602,TRUE,179,1719,900,0.600309299,4.520278231,0.001132949,81,41
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,15ce1079-a2ab-4b6f-bb37-6d6402ac7e7d,4f65c2f0-34fa-4df0-a47f-4be3a1827ffd,Label,3988,293,TRUE,176,1719,900,0.041693948,4.790954705,0,40,41
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,15ce1079-a2ab-4b6f-bb37-6d6402ac7e7d,cc9e5723-2bcb-4421-bf3d-8fb8316ab2c5,Label,3988,98,TRUE,109,1719,900,0.669440409,1.347937974,0.133031963,14,41
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,668465ba-bf39-43d8-ba6b-eb2848e45963,014c90d1-0f86-4b9c-92dc-0cf1472d273c,Label,3617,211,TRUE,157,1802,1177,0.035545375,4.009678006,0.00045273,29,5.656854249
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,668465ba-bf39-43d8-ba6b-eb2848e45963,8cb51f21-f27e-471b-bc5e-7591e719c501,Label,3617,368,TRUE,185,1802,1177,0.146342391,1.073674817,0.007724431,50,5.656854249
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,668465ba-bf39-43d8-ba6b-eb2848e45963,de3af01d-14f9-414f-8845-57d8f94a2202,Label,3617,233,TRUE,167,1802,1177,0.003409363,10.02090306,0.000193283,32,5.656854249
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,668465ba-bf39-43d8-ba6b-eb2848e45963,cb497ec9-01d4-4463-99c0-306317e69723,Label,3617,226,TRUE,138,1802,1177,0.009477364,3.220735977,0.006515441,31,5.656854249
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,668465ba-bf39-43d8-ba6b-eb2848e45963,d09674fc-c1c5-4ed1-84bb-b75b3ca0bb9e,Label,3617,263,TRUE,163,1802,1177,0.029734458,2.750703564,0.00155076,36,5.656854249
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,668465ba-bf39-43d8-ba6b-eb2848e45963,9f4c306a-784f-44b1-916d-6bfdc88df846,Label,3617,293,TRUE,162,1802,1177,0.018671127,1.752658762,3.76E-05,40,5.656854249
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,668465ba-bf39-43d8-ba6b-eb2848e45963,ecd3f30a-9903-4d33-91c4-e7fbc3d282b6,Label,3617,241,TRUE,175,1802,1177,0.026042275,3.66667712,0.015938418,33,5.656854249
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,fd116b89-7c32-4ced-a35c-e917d2ba329f,b2ca34da-6112-4759-8b14-dddef61e8337,Wire,684,684,TRUE,172,1979,91,0.42841472,2.363953763,0.000193852,92,108.9082182
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,c6028f41-6963-4966-8015-e44464ad3041,0f418bfa-a501-4b24-b880-bdcd10ea4afc,NOT,1090,699,TRUE,183,977,611,0.227592454,4.456163479,0.002028646,94,108.0185169
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,c6028f41-6963-4966-8015-e44464ad3041,85090f41-a4b5-4ade-81ac-b38b215f54a9,NOT,1090,248,TRUE,172,977,611,0.520982113,0.694094046,0.08694269,34,108.0185169
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,af129334-e0d4-44bd-922b-21e2cd90dd8f,862f4dd0-8c87-4828-bc85-0650a9fc370a,Wire,4257,1241,FALSE,187,4674,807,0.615401304,7.788964954,2.23E-05,166,16.2788206
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,0482920f-9d7d-4d3e-ae22-23b0fc3482cb,a86e5696-288f-4bab-87ec-551a57d6435e,Wire,887,887,TRUE,181,1209,592,0.39004067,2.80192554,0.000113434,119,39.20459157
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,af129334-e0d4-44bd-922b-21e2cd90dd8f,44aa20da-43c2-453d-b8ce-c2c230172980,Wire,4257,526,FALSE,176,4674,807,0.354242939,3.662807023,0.000544558,71,16.2788206
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,1556cd81-e385-433b-b076-7ceacfb366c2,e160767a-61ad-423d-b1c5-cc1db37a3977,AND,6020,286,TRUE,166,1022,865,0.046519725,1.964107474,0.001351675,39,16.2788206
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,1556cd81-e385-433b-b076-7ceacfb366c2,12f49c54-899b-49ff-ac64-7cd4eab6c39d,AND,6020,895,TRUE,187,1022,865,0.134860306,2.206129288,0,120,16.2788206
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,165e8581-7545-4f76-bb13-15020febcdf4,2523e72d-c245-4f6e-836a-b3b7521da2a3,Wire,1459,1459,TRUE,198,3633,1282,0.897294006,5.717577375,9.24E-06,195,46.32493929
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,3f64da55-ef85-4256-bc50-259d82324665,c22c6709-15e7-41f4-a865-969dd92c99c5,OR,75694,256,FALSE,173,1240,1213,0.077645055,2.066130806,0.003912791,35,7.615773106
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,3f64da55-ef85-4256-bc50-259d82324665,075d0ea3-8b11-42d8-9820-64da391d2546,OR,75694,278,FALSE,160,1240,1213,0.028775356,0.639827142,0.00605559,38,7.615773106
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,3f64da55-ef85-4256-bc50-259d82324665,f2abd9bd-faab-4ed8-8dc6-3dfb405b3cde,OR,75694,323,FALSE,175,1240,1213,0.080379406,1.081960875,0.028530078,44,7.615773106
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,b49f52a2-31a6-48dc-8e7f-e1e68df7cce2,86aa28fe-4d66-47ed-bab1-14c14f9a9551,Wire,632,632,TRUE,182,2090,68,0.907717032,4.465123261,0.000149898,85,120.5072612
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,d6d480ce-aca7-4b74-8a4c-e547adf1693b,00350440-3caa-481f-9822-83297fe49d05,NOT,1015,609,TRUE,190,809,667,0.133265724,1.249106567,0.00016095,82,79.40403012
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,d6d480ce-aca7-4b74-8a4c-e547adf1693b,bb3767ed-a7e1-415e-8aa4-92592d0a77ac,NOT,1015,241,TRUE,173,809,667,0.54021851,0.786454705,0.221602536,33,79.40403012
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,2199b340-cfdb-4311-9ac7-b55da3f4de41,e19da355-f949-4562-808c-a3af70c3f3fd,Wire,361,361,TRUE,163,1238,46,0.02740772,2.884400284,7.13E-05,49,19.41648784
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,67ec9d3b-e341-40fd-80e1-ba1061daf138,c568c48e-183b-41df-863e-925a16f831e4,AND,1728,338,TRUE,171,1154,909,0.032889988,4.020126625,0.000661499,46,19.41648784
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,67ec9d3b-e341-40fd-80e1-ba1061daf138,323489f3-0818-48b8-be1a-5667cf3dfa0f,AND,1728,977,TRUE,189,1154,909,0.136346724,5.537848515,0,131,19.41648784
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,c2afd379-9f51-45e8-8f4d-7f377479fe00,f8e1b934-0ba5-46dc-8498-f4c33568ffe1,Wire,3124,812,TRUE,174,3635,3756,0.164384745,3.53487009,0.000396852,109,50.24937811
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,c2afd379-9f51-45e8-8f4d-7f377479fe00,7dd4fbae-8641-49b6-8d26-2c80d59340ca,Wire,3124,1173,TRUE,157,3635,3756,0.435286223,4.897285251,0.000350617,157,50.24937811
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,534e5c75-7b8c-4f3c-8694-7650a058268a,25687c35-77f2-4af2-8cf8-d2c64f9f14a3,Wire,5127,2158,TRUE,195,3495,3125,0.471465544,3.202075205,0.000190081,288,7.615773106
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,534e5c75-7b8c-4f3c-8694-7650a058268a,e64c868f-b5aa-44db-8e51-9ad46e891f12,Wire,5127,872,TRUE,195,3495,3125,0.382640176,5.061594012,3.25E-05,117,7.615773106
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,534e5c75-7b8c-4f3c-8694-7650a058268a,aaf1b0d7-90a9-46eb-9f0e-785aa3a87832,Wire,5127,669,TRUE,143,3495,3125,0.611649736,3.785553531,7.09E-05,90,7.615773106
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,2c80da69-894a-4468-973e-e5b068adfaef,47b456dc-f2af-4e2a-b63d-e73d8aefb0f5,Wire,451,451,TRUE,161,2747,249,0.285646309,2.214145682,0.000203335,61,38.41874542
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,fc92ed04-e9a1-4ae9-a47b-7cc7ab009bfb,2bc94753-6a45-40c6-aa65-305a38bc9d81,NOT,1132,632,TRUE,189,997,698,0.116969567,0.381652684,0.000330561,85,38.41874542
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,fc92ed04-e9a1-4ae9-a47b-7cc7ab009bfb,113bd5c8-6290-4882-a1c3-b9c748f2b4ee,NOT,1132,248,TRUE,168,997,698,0.519651539,2.095314893,0.038620873,34,38.41874542
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,aa633c1e-a6b4-4a1f-921b-83ed8c088b49,7301d320-0c4b-4ac8-89d0-3c832d5d6715,Wire,4893,1128,FALSE,191,3931,3144,0.447878741,5.532215266,7.52E-05,151,63.95310782
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,aa633c1e-a6b4-4a1f-921b-83ed8c088b49,96ef3abb-a82c-469a-be28-9ba950862083,Wire,4893,504,FALSE,174,3931,3144,0.023355768,2.677892523,0,68,63.95310782
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,e9d4dd8b-7495-45f5-a44a-230e1a32eb02,b845e5d8-49ac-4dd8-a7dd-a20a3f28502e,Wire,1068,1068,TRUE,185,876,629,0.530469732,3.909401067,0.000154402,143,60.21627687
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,aa633c1e-a6b4-4a1f-921b-83ed8c088b49,cb27e466-c40d-4fe6-9529-5bd275897e30,Wire,4893,271,FALSE,134,3931,3144,0.008803678,13.66978204,0.000987065,37,63.95310782
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,ad49f1d5-8e0a-4c31-a8a9-f76400dfbb3b,13bd3725-bf39-49ae-9e9f-9e0e8ae80b4e,AND,1462,368,TRUE,153,908,884,0.205170868,1.539096379,0.00081728,50,4.123105626
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,ad49f1d5-8e0a-4c31-a8a9-f76400dfbb3b,71799a43-0a43-497b-9179-fc9735bac280,AND,1462,737,TRUE,172,908,884,0.113813424,3.895971913,0.005326299,99,4.123105626
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,a5c5a7de-54aa-491b-acae-7792ab39f30f,40e8f245-6932-494e-a5bb-7069b4b53339,Wire,6389,654,FALSE,176,2746,793,0.524753431,3.886519409,8.16E-06,88,4.123105626
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,8249c400-f5b3-4856-a734-523b9a56541e,6727117d-e810-469d-b1c5-d74ff204e435,Wire,4292,1323,FALSE,216,653,2758,0.497043453,5.318040715,0.000154507,177,150.7481343
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,a5c5a7de-54aa-491b-acae-7792ab39f30f,c7b27e20-700a-49a0-8a36-4bb27c31286c,Wire,6389,827,FALSE,178,2746,793,0.84162722,12.35414306,0.001950328,111,4.123105626
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,a5c5a7de-54aa-491b-acae-7792ab39f30f,8ea001ee-139d-4e04-a5cd-a9c8474d549d,Wire,6389,286,FALSE,158,2746,793,0.009424329,1.872929651,3.78E-05,39,4.123105626
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,8249c400-f5b3-4856-a734-523b9a56541e,ec4f9175-9ece-4038-952a-d2ab829d2b86,Wire,4292,211,FALSE,144,653,2758,0.02449132,5.41919059,0.000760771,29,150.7481343
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,1a4f0d61-a76f-43d4-86d8-ac29aa292887,6a037d04-9ff6-4a38-9aae-5a67dd060254,OR,1676,301,TRUE,165,982,965,0.099301546,5.567932745,0.061078121,41,6.708203932
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,1a4f0d61-a76f-43d4-86d8-ac29aa292887,b3cd4b73-507d-47b0-9487-b8e83d359c1b,OR,1676,278,TRUE,149,982,965,0.041442741,2.77756047,0.025033185,38,6.708203932
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,1a4f0d61-a76f-43d4-86d8-ac29aa292887,1bf107a3-d9c3-438d-8c39-19ca6eda681e,OR,1676,278,TRUE,164,982,965,0.079498128,2.248282385,0.044275148,38,6.708203932
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,3f64da55-ef85-4256-bc50-259d82324665,87b68d2f-37f7-4aa0-a3de-ebd6134f287e,OR,75694,647,FALSE,139,1240,1213,2.827959017,10.11017116,0.569506491,87,7.615773106
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,74e94b68-d67c-4260-819c-699bfb403077,05f8bde7-54aa-4dbf-8fc7-c3eb121c2d24,Wire,4505,459,FALSE,193,2897,3262,1.355532343,4.613555814,0,62,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,e079163a-5927-492c-94d0-957c4f5fc60d,6067181d-52fb-472b-b74b-44afcbed35fc,Wire,6400,353,FALSE,175,3787,2256,0.053194687,2.702874726,0.000451461,48,6.708203932
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,74e94b68-d67c-4260-819c-699bfb403077,76747b88-d5b8-4c85-aace-42584bc08e40,Wire,4505,797,FALSE,193,2897,3262,0.800227012,10.49595112,0.001599258,107,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,74e94b68-d67c-4260-819c-699bfb403077,611ada0a-7a47-4c02-8a5a-5ca25043566a,Wire,4505,286,FALSE,177,2897,3262,0.017721016,2.54765247,0.000776409,39,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,e079163a-5927-492c-94d0-957c4f5fc60d,88d7fa57-8ec6-42bb-8a07-0e62458c87eb,Wire,6400,541,FALSE,176,3787,2256,0.069524993,2.562607256,0.001196478,73,6.708203932
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,e079163a-5927-492c-94d0-957c4f5fc60d,be283317-7a04-49ce-8214-f9bc3c62a00c,Wire,6400,459,FALSE,177,3787,2256,0.018939622,3.395299965,0.001787529,62,6.708203932
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,e079163a-5927-492c-94d0-957c4f5fc60d,12d42fee-15f7-4315-ae25-71d6fd347a1c,Wire,6400,301,FALSE,156,3787,2256,0.027608236,5.178747725,0.000620305,41,6.708203932
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,eeefbd28-5998-4435-9321-15b1cfdc4774,888a60b7-9724-4095-92b4-32259b769c12,XOR,3348,316,TRUE,165,2317,1486,0.08082463,1.836305633,0.015576558,43,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,eeefbd28-5998-4435-9321-15b1cfdc4774,f2ae5a4d-a1ab-4433-b032-141ff2af2613,XOR,3348,271,TRUE,160,2317,1486,0.059833211,2.889583686,0.001272318,37,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,eeefbd28-5998-4435-9321-15b1cfdc4774,fee9c097-01a9-47dd-9c4f-10651e53dd53,XOR,3348,451,TRUE,173,2317,1486,0.086310427,10.93791802,0.017202364,61,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,eeefbd28-5998-4435-9321-15b1cfdc4774,c3f9093e-7f67-4abc-8616-e4d96181f5e2,XOR,3348,308,TRUE,171,2317,1486,0.0202219,6.316716183,0.001815537,42,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,f476b36a-88db-448f-8f19-d65dc8d811ae,897a1d8c-0dd6-4874-ba0c-bdc5fcb86f77,Wire,376,376,TRUE,162,1410,77,0.078376253,3.407677154,0.000179393,51,8.94427191
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,62ca1250-ecef-4573-aa09-15eadf92ec09,dabe1df6-4899-486f-8f07-d3109f6b84ce,Label,522,256,TRUE,175,603,1086,0.191583056,1.369303121,0.000458666,35,513.4296446
f1b95926-f38f-47c3-a722-60c66e0cc04b,4,COPY2,62ca1250-ecef-4573-aa09-15eadf92ec09,854b2229-1664-4ea8-8c49-43d6eef52cb6,Label,522,143,TRUE,176,603,1086,0.039700204,0.073559533,0.013495649,20,513.4296446
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,73f7ebbe-5459-46b4-bc1d-b2f48ba5c78a,3d3db2c0-51de-43a7-8bb3-73f019fbf365,Wire,489,489,TRUE,121,1228,118,1.374016537,3.545897583,9.09E-05,66,43.96589587
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,20d75af2-a01e-4a12-bcec-8fa3bbc23f16,72d8499f-dc8c-4cbf-8e92-d03fe89af897,Wire,188,188,TRUE,123,1737,253,0.006282847,0.133896439,6.60E-05,26,50.28916384
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,af3fd6d6-6875-4962-ad73-1b0aa64d7258,98ef7117-3503-4a42-8b2d-bcc7c6345f1b,AND,655,233,TRUE,129,1185,1594,0.011298036,1.282766681,0.001491042,32,14.86606875
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,af3fd6d6-6875-4962-ad73-1b0aa64d7258,5a2c129a-9faa-4151-8c51-a5ae3367f100,AND,655,271,TRUE,130,1185,1594,0.082265609,0.184763325,0.002473441,37,14.86606875
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,0368b678-f860-40e8-8f02-b2efa410cec9,edb0ffff-ef6b-4237-bba8-194ccc202c50,Wire,173,173,TRUE,139,1574,103,0.025670016,0.082543608,0.000621051,24,14.86606875
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,1156f33a-4de8-4d3f-a41d-de4562a7e065,710d1d05-8145-469a-bd8c-acc48d87701b,Wire,128,128,TRUE,114,1052,118,0.016312869,0.055394822,0.000444433,18,17.72004515
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,6cd3489e-f3e8-4259-8877-1235fd61a253,a747c56b-614e-4472-bf06-40cc57a9aad6,Wire,135,135,TRUE,129,1518,371,0.009041183,0.014078681,0.006354767,19,46.04345773
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,34433226-fcf2-4c1c-8abb-402bde49cc88,5e4c70b6-dccf-42d1-b829-9e82583e17c1,AND,594,188,TRUE,127,1286,1455,0.012480576,0.443360453,0.000475428,26,17.72004515
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,34433226-fcf2-4c1c-8abb-402bde49cc88,2c2a0fca-13b8-4071-8436-2cc0b8a2754e,AND,594,256,TRUE,142,1286,1455,0.086972638,0.349203725,0.046289395,35,17.72004515
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,b51f3734-fba7-4d69-ab2c-6f761480ee17,782102f0-838f-4f53-b8d0-48e63d0b699d,Wire,113,113,TRUE,137,1116,85,0.011685858,0.031286963,0.00046746,16,29.54657341
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,ae1ce145-24ec-4285-b3f2-2acfa58bc4e6,7acd5bec-9c40-4231-a7f7-70f001f05336,Wire,150,150,TRUE,122,1060,151,0.024217822,0.10622272,0.000936459,21,40.24922359
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,ccce7b2a-4655-466a-9be8-767c71cb2d38,7546c48d-3813-4893-b067-11fabf720311,Wire,113,113,TRUE,118,1117,371,0.01153248,0.022579545,0.006075846,16,43.08131846
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,6d72f7d4-1787-4c6a-bb6d-9615ad8ac5c9,f3a2c1ef-ea29-49c3-b54c-cdc97db0e45d,AND,656,203,TRUE,137,1482,1854,0.006722187,1.209685854,0.001090016,28,18.60107524
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,6d72f7d4-1787-4c6a-bb6d-9615ad8ac5c9,ecedcdea-a77f-4cdf-8e4d-c5b174695c94,AND,656,278,TRUE,146,1482,1854,0.075451689,0.219718831,0.041447354,38,18.60107524
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,0424822b-0b12-4144-91d4-72ccacc7bc08,4ca26c90-0aca-4999-b44e-e369fd100697,Wire,128,128,TRUE,151,1409,104,0.003361783,0.006154302,0.000311576,18,18.60107524
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,42177648-a2e1-49d6-9256-89e7ebcb1615,0983ba0c-0873-429b-9928-62698cad003e,Wire,98,98,TRUE,95,837,91,0.017795741,0.07232953,0.001242135,14,47.38143096
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,9d1ea500-e547-48d3-bcc0-4c852e6cc08b,1b247527-7d14-484f-9d48-cd3d286d4cb6,Wire,113,113,TRUE,112,1084,225,0.01859597,0.029778841,0.011778757,16,39.81205847
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,330b88ff-a8f3-4457-92ab-1d71250301d2,417b7c89-3c62-4ba6-b94f-0525a17bda1a,AND,595,188,TRUE,132,1389,1516,0.004835696,0.216303386,0.000580102,26,39.81205847
e64c632d-8a1c-4dde-9616-e1c3579ae17b,5,AND,330b88ff-a8f3-4457-92ab-1d71250301d2,53428f0c-9acb-4bcb-aab6-cb7035d483c3,AND,595,263,TRUE,150,1389,1516,0.081180163,0.637450842,0.051432817,36,39.81205847
